Year,Season,latitude,longitude,Hujan
2008,JAS,-10.5,125.0,16.304347826086957
2008,JAS,-10.5,125.25,16.304347826086957
2008,JAS,-10.5,125.5,16.304347826086957
2008,JAS,-10.25,118.0,35.869565217391305
2008,JAS,-10.25,118.25,36.95652173913043
2008,JAS,-10.25,118.5,31.521739130434785
2008,JAS,-10.25,118.75,28.26086956521739
2008,JAS,-10.25,119.0,29.347826086956523
2008,JAS,-10.25,119.25,27.173913043478258
2008,JAS,-10.25,119.5,26.08695652173913
2008,JAS,-10.25,119.75,29.347826086956523
2008,JAS,-10.25,120.0,31.521739130434785
2008,JAS,-10.25,120.25,57.608695652173914
2008,JAS,-10.25,120.5,64.13043478260869
2008,JAS,-10.25,120.75,65.21739130434783
2008,JAS,-10.25,121.0,41.30434782608695
2008,JAS,-10.25,121.25,23.91304347826087
2008,JAS,-10.25,121.5,22.82608695652174
2008,JAS,-10.25,121.75,18.478260869565215
2008,JAS,-10.25,122.0,8.695652173913043
2008,JAS,-10.25,122.25,7.608695652173914
2008,JAS,-10.25,122.5,6.521739130434782
2008,JAS,-10.25,122.75,3.260869565217391
2008,JAS,-10.25,123.0,5.434782608695652
2008,JAS,-10.25,123.25,4.3478260869565215
2008,JAS,-10.25,123.5,3.260869565217391
2008,JAS,-10.25,123.75,7.608695652173914
2008,JAS,-10.25,124.0,13.043478260869565
2008,JAS,-10.25,124.25,18.478260869565215
2008,JAS,-10.25,124.5,25.0
2008,JAS,-10.25,124.75,35.869565217391305
2008,JAS,-10.25,125.0,32.608695652173914
2008,JAS,-10.25,125.25,18.478260869565215
2008,JAS,-10.25,125.5,18.478260869565215
2008,JAS,-10.0,118.0,30.434782608695656
2008,JAS,-10.0,118.25,31.521739130434785
2008,JAS,-10.0,118.5,30.434782608695656
2008,JAS,-10.0,118.75,27.173913043478258
2008,JAS,-10.0,119.0,20.652173913043477
2008,JAS,-10.0,119.25,25.0
2008,JAS,-10.0,119.5,31.521739130434785
2008,JAS,-10.0,119.75,31.521739130434785
2008,JAS,-10.0,120.0,35.869565217391305
2008,JAS,-10.0,120.25,67.3913043478261
2008,JAS,-10.0,120.5,69.56521739130434
2008,JAS,-10.0,120.75,63.04347826086957
2008,JAS,-10.0,121.0,47.82608695652174
2008,JAS,-10.0,121.25,28.26086956521739
2008,JAS,-10.0,121.5,25.0
2008,JAS,-10.0,121.75,20.652173913043477
2008,JAS,-10.0,122.0,14.130434782608695
2008,JAS,-10.0,122.25,9.782608695652174
2008,JAS,-10.0,122.5,8.695652173913043
2008,JAS,-10.0,122.75,7.608695652173914
2008,JAS,-10.0,123.0,4.3478260869565215
2008,JAS,-10.0,123.25,3.260869565217391
2008,JAS,-10.0,123.5,1.0869565217391304
2008,JAS,-10.0,123.75,4.3478260869565215
2008,JAS,-10.0,124.0,9.782608695652174
2008,JAS,-10.0,124.25,14.130434782608695
2008,JAS,-10.0,124.5,36.95652173913043
2008,JAS,-10.0,124.75,46.73913043478261
2008,JAS,-10.0,125.0,45.65217391304348
2008,JAS,-10.0,125.25,26.08695652173913
2008,JAS,-10.0,125.5,19.565217391304348
2008,JAS,-9.75,118.0,40.21739130434783
2008,JAS,-9.75,118.25,32.608695652173914
2008,JAS,-9.75,118.5,26.08695652173913
2008,JAS,-9.75,118.75,21.73913043478261
2008,JAS,-9.75,119.0,18.478260869565215
2008,JAS,-9.75,119.25,16.304347826086957
2008,JAS,-9.75,119.5,16.304347826086957
2008,JAS,-9.75,119.75,16.304347826086957
2008,JAS,-9.75,120.0,16.304347826086957
2008,JAS,-9.75,120.25,64.13043478260869
2008,JAS,-9.75,120.5,69.56521739130434
2008,JAS,-9.75,120.75,63.04347826086957
2008,JAS,-9.75,121.0,54.347826086956516
2008,JAS,-9.75,121.25,33.69565217391305
2008,JAS,-9.75,121.5,25.0
2008,JAS,-9.75,121.75,21.73913043478261
2008,JAS,-9.75,122.0,20.652173913043477
2008,JAS,-9.75,122.25,15.217391304347828
2008,JAS,-9.75,122.5,9.782608695652174
2008,JAS,-9.75,122.75,7.608695652173914
2008,JAS,-9.75,123.0,8.695652173913043
2008,JAS,-9.75,123.25,4.3478260869565215
2008,JAS,-9.75,123.5,3.260869565217391
2008,JAS,-9.75,123.75,3.260869565217391
2008,JAS,-9.75,124.0,8.695652173913043
2008,JAS,-9.75,124.25,36.95652173913043
2008,JAS,-9.75,124.5,46.73913043478261
2008,JAS,-9.75,124.75,54.347826086956516
2008,JAS,-9.75,125.0,50.0
2008,JAS,-9.75,125.25,45.65217391304348
2008,JAS,-9.75,125.5,30.434782608695656
2008,JAS,-9.5,118.0,47.82608695652174
2008,JAS,-9.5,118.25,42.391304347826086
2008,JAS,-9.5,118.5,30.434782608695656
2008,JAS,-9.5,118.75,14.130434782608695
2008,JAS,-9.5,119.0,13.043478260869565
2008,JAS,-9.5,119.25,9.782608695652174
2008,JAS,-9.5,119.5,9.782608695652174
2008,JAS,-9.5,119.75,16.304347826086957
2008,JAS,-9.5,120.0,26.08695652173913
2008,JAS,-9.5,120.25,45.65217391304348
2008,JAS,-9.5,120.5,61.95652173913043
2008,JAS,-9.5,120.75,64.13043478260869
2008,JAS,-9.5,121.0,56.52173913043478
2008,JAS,-9.5,121.25,59.78260869565217
2008,JAS,-9.5,121.5,46.73913043478261
2008,JAS,-9.5,121.75,38.04347826086957
2008,JAS,-9.5,122.0,26.08695652173913
2008,JAS,-9.5,122.25,21.73913043478261
2008,JAS,-9.5,122.5,15.217391304347828
2008,JAS,-9.5,122.75,10.869565217391305
2008,JAS,-9.5,123.0,7.608695652173914
2008,JAS,-9.5,123.25,2.1739130434782608
2008,JAS,-9.5,123.5,6.521739130434782
2008,JAS,-9.5,123.75,6.521739130434782
2008,JAS,-9.5,124.0,7.608695652173914
2008,JAS,-9.5,124.25,16.304347826086957
2008,JAS,-9.5,124.5,43.47826086956522
2008,JAS,-9.5,124.75,55.434782608695656
2008,JAS,-9.5,125.0,55.434782608695656
2008,JAS,-9.5,125.25,46.73913043478261
2008,JAS,-9.5,125.5,44.565217391304344
2008,JAS,-9.25,118.0,77.17391304347827
2008,JAS,-9.25,118.25,43.47826086956522
2008,JAS,-9.25,118.5,33.69565217391305
2008,JAS,-9.25,118.75,21.73913043478261
2008,JAS,-9.25,119.0,20.652173913043477
2008,JAS,-9.25,119.25,15.217391304347828
2008,JAS,-9.25,119.5,20.652173913043477
2008,JAS,-9.25,119.75,23.91304347826087
2008,JAS,-9.25,120.0,58.69565217391305
2008,JAS,-9.25,120.25,86.95652173913044
2008,JAS,-9.25,120.5,91.30434782608695
2008,JAS,-9.25,120.75,88.04347826086956
2008,JAS,-9.25,121.0,79.34782608695652
2008,JAS,-9.25,121.25,79.34782608695652
2008,JAS,-9.25,121.5,61.95652173913043
2008,JAS,-9.25,121.75,56.52173913043478
2008,JAS,-9.25,122.0,50.0
2008,JAS,-9.25,122.25,22.82608695652174
2008,JAS,-9.25,122.5,22.82608695652174
2008,JAS,-9.25,122.75,19.565217391304348
2008,JAS,-9.25,123.0,18.478260869565215
2008,JAS,-9.25,123.25,8.695652173913043
2008,JAS,-9.25,123.5,10.869565217391305
2008,JAS,-9.25,123.75,7.608695652173914
2008,JAS,-9.25,124.0,7.608695652173914
2008,JAS,-9.25,124.25,7.608695652173914
2008,JAS,-9.25,124.5,20.652173913043477
2008,JAS,-9.25,124.75,41.30434782608695
2008,JAS,-9.25,125.0,40.21739130434783
2008,JAS,-9.25,125.25,36.95652173913043
2008,JAS,-9.25,125.5,41.30434782608695
2008,JAS,-9.0,118.0,80.43478260869566
2008,JAS,-9.0,118.25,59.78260869565217
2008,JAS,-9.0,118.5,57.608695652173914
2008,JAS,-9.0,118.75,52.17391304347826
2008,JAS,-9.0,119.0,56.52173913043478
2008,JAS,-9.0,119.25,29.347826086956523
2008,JAS,-9.0,119.5,26.08695652173913
2008,JAS,-9.0,119.75,30.434782608695656
2008,JAS,-9.0,120.0,63.04347826086957
2008,JAS,-9.0,120.25,86.95652173913044
2008,JAS,-9.0,120.5,90.21739130434783
2008,JAS,-9.0,120.75,88.04347826086956
2008,JAS,-9.0,121.0,78.26086956521739
2008,JAS,-9.0,121.25,83.69565217391305
2008,JAS,-9.0,121.5,79.34782608695652
2008,JAS,-9.0,121.75,71.73913043478261
2008,JAS,-9.0,122.0,53.2608695652174
2008,JAS,-9.0,122.25,42.391304347826086
2008,JAS,-9.0,122.5,27.173913043478258
2008,JAS,-9.0,122.75,26.08695652173913
2008,JAS,-9.0,123.0,18.478260869565215
2008,JAS,-9.0,123.25,11.956521739130435
2008,JAS,-9.0,123.5,7.608695652173914
2008,JAS,-9.0,123.75,5.434782608695652
2008,JAS,-9.0,124.0,6.521739130434782
2008,JAS,-9.0,124.25,6.521739130434782
2008,JAS,-9.0,124.5,17.391304347826086
2008,JAS,-9.0,124.75,14.130434782608695
2008,JAS,-9.0,125.0,16.304347826086957
2008,JAS,-9.0,125.25,17.391304347826086
2008,JAS,-9.0,125.5,30.434782608695656
2008,JAS,-8.75,118.0,85.86956521739131
2008,JAS,-8.75,118.25,65.21739130434783
2008,JAS,-8.75,118.5,58.69565217391305
2008,JAS,-8.75,118.75,67.3913043478261
2008,JAS,-8.75,119.0,66.30434782608695
2008,JAS,-8.75,119.25,55.434782608695656
2008,JAS,-8.75,119.5,21.73913043478261
2008,JAS,-8.75,119.75,26.08695652173913
2008,JAS,-8.75,120.0,44.565217391304344
2008,JAS,-8.75,120.25,82.6086956521739
2008,JAS,-8.75,120.5,82.6086956521739
2008,JAS,-8.75,120.75,53.2608695652174
2008,JAS,-8.75,121.0,54.347826086956516
2008,JAS,-8.75,121.25,75.0
2008,JAS,-8.75,121.5,77.17391304347827
2008,JAS,-8.75,121.75,72.82608695652173
2008,JAS,-8.75,122.0,44.565217391304344
2008,JAS,-8.75,122.25,46.73913043478261
2008,JAS,-8.75,122.5,35.869565217391305
2008,JAS,-8.75,122.75,29.347826086956523
2008,JAS,-8.75,123.0,25.0
2008,JAS,-8.75,123.25,17.391304347826086
2008,JAS,-8.75,123.5,8.695652173913043
2008,JAS,-8.75,123.75,7.608695652173914
2008,JAS,-8.75,124.0,6.521739130434782
2008,JAS,-8.75,124.25,8.695652173913043
2008,JAS,-8.75,124.5,16.304347826086957
2008,JAS,-8.75,124.75,18.478260869565215
2008,JAS,-8.75,125.0,54.347826086956516
2008,JAS,-8.75,125.25,57.608695652173914
2008,JAS,-8.75,125.5,21.73913043478261
2008,JAS,-8.5,118.0,85.86956521739131
2008,JAS,-8.5,118.25,63.04347826086957
2008,JAS,-8.5,118.5,15.217391304347828
2008,JAS,-8.5,118.75,53.2608695652174
2008,JAS,-8.5,119.0,58.69565217391305
2008,JAS,-8.5,119.25,53.2608695652174
2008,JAS,-8.5,119.5,14.130434782608695
2008,JAS,-8.5,119.75,11.956521739130435
2008,JAS,-8.5,120.0,14.130434782608695
2008,JAS,-8.5,120.25,21.73913043478261
2008,JAS,-8.5,120.5,26.08695652173913
2008,JAS,-8.5,120.75,28.26086956521739
2008,JAS,-8.5,121.0,26.08695652173913
2008,JAS,-8.5,121.25,18.478260869565215
2008,JAS,-8.5,121.5,36.95652173913043
2008,JAS,-8.5,121.75,26.08695652173913
2008,JAS,-8.5,122.0,30.434782608695656
2008,JAS,-8.5,122.25,30.434782608695656
2008,JAS,-8.5,122.5,36.95652173913043
2008,JAS,-8.5,122.75,38.04347826086957
2008,JAS,-8.5,123.0,40.21739130434783
2008,JAS,-8.5,123.25,36.95652173913043
2008,JAS,-8.5,123.5,14.130434782608695
2008,JAS,-8.5,123.75,15.217391304347828
2008,JAS,-8.5,124.0,30.434782608695656
2008,JAS,-8.5,124.25,40.21739130434783
2008,JAS,-8.5,124.5,43.47826086956522
2008,JAS,-8.5,124.75,44.565217391304344
2008,JAS,-8.5,125.0,60.86956521739131
2008,JAS,-8.5,125.25,60.86956521739131
2008,JAS,-8.5,125.5,17.391304347826086
2008,JAS,-8.25,118.0,33.69565217391305
2008,JAS,-8.25,118.25,34.78260869565217
2008,JAS,-8.25,118.5,27.173913043478258
2008,JAS,-8.25,118.75,23.91304347826087
2008,JAS,-8.25,119.0,39.130434782608695
2008,JAS,-8.25,119.25,30.434782608695656
2008,JAS,-8.25,119.5,20.652173913043477
2008,JAS,-8.25,119.75,20.652173913043477
2008,JAS,-8.25,120.0,21.73913043478261
2008,JAS,-8.25,120.25,23.91304347826087
2008,JAS,-8.25,120.5,23.91304347826087
2008,JAS,-8.25,120.75,30.434782608695656
2008,JAS,-8.25,121.0,22.82608695652174
2008,JAS,-8.25,121.25,14.130434782608695
2008,JAS,-8.25,121.5,16.304347826086957
2008,JAS,-8.25,121.75,11.956521739130435
2008,JAS,-8.25,122.0,14.130434782608695
2008,JAS,-8.25,122.25,27.173913043478258
2008,JAS,-8.25,122.5,28.26086956521739
2008,JAS,-8.25,122.75,25.0
2008,JAS,-8.25,123.0,25.0
2008,JAS,-8.25,123.25,27.173913043478258
2008,JAS,-8.25,123.5,17.391304347826086
2008,JAS,-8.25,123.75,13.043478260869565
2008,JAS,-8.25,124.0,47.82608695652174
2008,JAS,-8.25,124.25,44.565217391304344
2008,JAS,-8.25,124.5,76.08695652173914
2008,JAS,-8.25,124.75,73.91304347826086
2008,JAS,-8.25,125.0,43.47826086956522
2008,JAS,-8.25,125.25,29.347826086956523
2008,JAS,-8.25,125.5,16.304347826086957
2008,JAS,-8.0,118.0,13.043478260869565
2008,JAS,-8.0,118.25,20.652173913043477
2008,JAS,-8.0,118.5,42.391304347826086
2008,JAS,-8.0,118.75,42.391304347826086
2008,JAS,-8.0,119.0,41.30434782608695
2008,JAS,-8.0,119.25,39.130434782608695
2008,JAS,-8.0,119.5,39.130434782608695
2008,JAS,-8.0,119.75,36.95652173913043
2008,JAS,-8.0,120.0,36.95652173913043
2008,JAS,-8.0,120.25,34.78260869565217
2008,JAS,-8.0,120.5,34.78260869565217
2008,JAS,-8.0,120.75,25.0
2008,JAS,-8.0,121.0,28.26086956521739
2008,JAS,-8.0,121.25,27.173913043478258
2008,JAS,-8.0,121.5,26.08695652173913
2008,JAS,-8.0,121.75,27.173913043478258
2008,JAS,-8.0,122.0,26.08695652173913
2008,JAS,-8.0,122.25,28.26086956521739
2008,JAS,-8.0,122.5,28.26086956521739
2008,JAS,-8.0,122.75,22.82608695652174
2008,JAS,-8.0,123.0,21.73913043478261
2008,JAS,-8.0,123.25,26.08695652173913
2008,JAS,-8.0,123.5,20.652173913043477
2008,JAS,-8.0,123.75,20.652173913043477
2008,JAS,-8.0,124.0,27.173913043478258
2008,JAS,-8.0,124.25,40.21739130434783
2008,JAS,-8.0,124.5,59.78260869565217
2008,JAS,-8.0,124.75,42.391304347826086
2008,JAS,-8.0,125.0,21.73913043478261
2008,JAS,-8.0,125.25,11.956521739130435
2008,JAS,-8.0,125.5,11.956521739130435
2008,JFM,-11.5,118.0,89.01098901098901
2008,JFM,-11.5,118.25,89.01098901098901
2008,JFM,-11.5,118.5,90.10989010989012
2008,JFM,-11.5,118.75,87.91208791208791
2008,JFM,-11.5,119.0,87.91208791208791
2008,JFM,-11.5,119.25,87.91208791208791
2008,JFM,-11.5,119.5,86.81318681318682
2008,JFM,-11.5,119.75,87.91208791208791
2008,JFM,-11.5,120.0,86.81318681318682
2008,JFM,-11.5,120.25,87.91208791208791
2008,JFM,-11.5,120.5,86.81318681318682
2008,JFM,-11.5,120.75,86.81318681318682
2008,JFM,-11.5,121.0,87.91208791208791
2008,JFM,-11.5,121.25,92.3076923076923
2008,JFM,-11.5,121.5,92.3076923076923
2008,JFM,-11.5,121.75,92.3076923076923
2008,JFM,-11.5,122.0,93.4065934065934
2008,JFM,-11.5,122.25,90.10989010989012
2008,JFM,-11.5,122.5,91.20879120879121
2008,JFM,-11.5,122.75,91.20879120879121
2008,JFM,-11.5,123.0,90.10989010989012
2008,JFM,-11.5,123.25,87.91208791208791
2008,JFM,-11.5,123.5,86.81318681318682
2008,JFM,-11.5,123.75,86.81318681318682
2008,JFM,-11.5,124.0,90.10989010989012
2008,JFM,-11.5,124.25,90.10989010989012
2008,JFM,-11.5,124.5,91.20879120879121
2008,JFM,-11.5,124.75,90.10989010989012
2008,JFM,-11.5,125.0,91.20879120879121
2008,JFM,-11.5,125.25,90.10989010989012
2008,JFM,-11.5,125.5,89.01098901098901
2008,JFM,-11.25,118.0,91.20879120879121
2008,JFM,-11.25,118.25,90.10989010989012
2008,JFM,-11.25,118.5,90.10989010989012
2008,JFM,-11.25,118.75,90.10989010989012
2008,JFM,-11.25,119.0,92.3076923076923
2008,JFM,-11.25,119.25,91.20879120879121
2008,JFM,-11.25,119.5,90.10989010989012
2008,JFM,-11.25,119.75,91.20879120879121
2008,JFM,-11.25,120.0,91.20879120879121
2008,JFM,-11.25,120.25,89.01098901098901
2008,JFM,-11.25,120.5,89.01098901098901
2008,JFM,-11.25,120.75,87.91208791208791
2008,JFM,-11.25,121.0,89.01098901098901
2008,JFM,-11.25,121.25,90.10989010989012
2008,JFM,-11.25,121.5,92.3076923076923
2008,JFM,-11.25,121.75,94.5054945054945
2008,JFM,-11.25,122.0,93.4065934065934
2008,JFM,-11.25,122.25,93.4065934065934
2008,JFM,-11.25,122.5,92.3076923076923
2008,JFM,-11.25,122.75,94.5054945054945
2008,JFM,-11.25,123.0,92.3076923076923
2008,JFM,-11.25,123.25,92.3076923076923
2008,JFM,-11.25,123.5,91.20879120879121
2008,JFM,-11.25,123.75,87.91208791208791
2008,JFM,-11.25,124.0,90.10989010989012
2008,JFM,-11.25,124.25,89.01098901098901
2008,JFM,-11.25,124.5,91.20879120879121
2008,JFM,-11.25,124.75,90.10989010989012
2008,JFM,-11.25,125.0,92.3076923076923
2008,JFM,-11.25,125.25,92.3076923076923
2008,JFM,-11.25,125.5,90.10989010989012
2008,JFM,-11.0,118.0,92.3076923076923
2008,JFM,-11.0,118.25,91.20879120879121
2008,JFM,-11.0,118.5,91.20879120879121
2008,JFM,-11.0,118.75,89.01098901098901
2008,JFM,-11.0,119.0,92.3076923076923
2008,JFM,-11.0,119.25,91.20879120879121
2008,JFM,-11.0,119.5,91.20879120879121
2008,JFM,-11.0,119.75,92.3076923076923
2008,JFM,-11.0,120.0,90.10989010989012
2008,JFM,-11.0,120.25,92.3076923076923
2008,JFM,-11.0,120.5,92.3076923076923
2008,JFM,-11.0,120.75,91.20879120879121
2008,JFM,-11.0,121.0,94.5054945054945
2008,JFM,-11.0,121.25,93.4065934065934
2008,JFM,-11.0,121.5,92.3076923076923
2008,JFM,-11.0,121.75,95.6043956043956
2008,JFM,-11.0,122.0,95.6043956043956
2008,JFM,-11.0,122.25,95.6043956043956
2008,JFM,-11.0,122.5,95.6043956043956
2008,JFM,-11.0,122.75,98.9010989010989
2008,JFM,-11.0,123.0,96.7032967032967
2008,JFM,-11.0,123.25,95.6043956043956
2008,JFM,-11.0,123.5,94.5054945054945
2008,JFM,-11.0,123.75,91.20879120879121
2008,JFM,-11.0,124.0,93.4065934065934
2008,JFM,-11.0,124.25,92.3076923076923
2008,JFM,-11.0,124.5,92.3076923076923
2008,JFM,-11.0,124.75,93.4065934065934
2008,JFM,-11.0,125.0,93.4065934065934
2008,JFM,-11.0,125.25,94.5054945054945
2008,JFM,-11.0,125.5,94.5054945054945
2008,JFM,-10.75,118.0,91.20879120879121
2008,JFM,-10.75,118.25,90.10989010989012
2008,JFM,-10.75,118.5,87.91208791208791
2008,JFM,-10.75,118.75,89.01098901098901
2008,JFM,-10.75,119.0,92.3076923076923
2008,JFM,-10.75,119.25,94.5054945054945
2008,JFM,-10.75,119.5,95.6043956043956
2008,JFM,-10.75,119.75,93.4065934065934
2008,JFM,-10.75,120.0,95.6043956043956
2008,JFM,-10.75,120.25,94.5054945054945
2008,JFM,-10.75,120.5,94.5054945054945
2008,JFM,-10.75,120.75,93.4065934065934
2008,JFM,-10.75,121.0,96.7032967032967
2008,JFM,-10.75,121.25,96.7032967032967
2008,JFM,-10.75,121.5,95.6043956043956
2008,JFM,-10.75,121.75,96.7032967032967
2008,JFM,-10.75,122.0,96.7032967032967
2008,JFM,-10.75,122.25,96.7032967032967
2008,JFM,-10.75,122.5,95.6043956043956
2008,JFM,-10.75,122.75,97.8021978021978
2008,JFM,-10.75,123.0,97.8021978021978
2008,JFM,-10.75,123.25,97.8021978021978
2008,JFM,-10.75,123.5,97.8021978021978
2008,JFM,-10.75,123.75,96.7032967032967
2008,JFM,-10.75,124.0,95.6043956043956
2008,JFM,-10.75,124.25,94.5054945054945
2008,JFM,-10.75,124.5,92.3076923076923
2008,JFM,-10.75,124.75,93.4065934065934
2008,JFM,-10.75,125.0,92.3076923076923
2008,JFM,-10.75,125.25,92.3076923076923
2008,JFM,-10.75,125.5,94.5054945054945
2008,JFM,-10.5,118.0,90.10989010989012
2008,JFM,-10.5,118.25,91.20879120879121
2008,JFM,-10.5,118.5,89.01098901098901
2008,JFM,-10.5,118.75,91.20879120879121
2008,JFM,-10.5,119.0,91.20879120879121
2008,JFM,-10.5,119.25,92.3076923076923
2008,JFM,-10.5,119.5,95.6043956043956
2008,JFM,-10.5,119.75,94.5054945054945
2008,JFM,-10.5,120.0,94.5054945054945
2008,JFM,-10.5,120.25,92.3076923076923
2008,JFM,-10.5,120.5,89.01098901098901
2008,JFM,-10.5,120.75,90.10989010989012
2008,JFM,-10.5,121.0,94.5054945054945
2008,JFM,-10.5,121.25,95.6043956043956
2008,JFM,-10.5,121.5,94.5054945054945
2008,JFM,-10.5,121.75,96.7032967032967
2008,JFM,-10.5,122.0,96.7032967032967
2008,JFM,-10.5,122.25,94.5054945054945
2008,JFM,-10.5,122.5,96.7032967032967
2008,JFM,-10.5,122.75,97.8021978021978
2008,JFM,-10.5,123.0,97.8021978021978
2008,JFM,-10.5,123.25,97.8021978021978
2008,JFM,-10.5,123.5,95.6043956043956
2008,JFM,-10.5,123.75,95.6043956043956
2008,JFM,-10.5,124.0,93.4065934065934
2008,JFM,-10.5,124.25,94.5054945054945
2008,JFM,-10.5,124.5,94.5054945054945
2008,JFM,-10.5,124.75,92.3076923076923
2008,JFM,-10.5,125.0,91.20879120879121
2008,JFM,-10.5,125.25,89.01098901098901
2008,JFM,-10.5,125.5,90.10989010989012
2008,JFM,-10.25,118.0,92.3076923076923
2008,JFM,-10.25,118.25,91.20879120879121
2008,JFM,-10.25,118.5,91.20879120879121
2008,JFM,-10.25,118.75,91.20879120879121
2008,JFM,-10.25,119.0,89.01098901098901
2008,JFM,-10.25,119.25,92.3076923076923
2008,JFM,-10.25,119.5,89.01098901098901
2008,JFM,-10.25,119.75,92.3076923076923
2008,JFM,-10.25,120.0,92.3076923076923
2008,JFM,-10.25,120.25,86.81318681318682
2008,JFM,-10.25,120.5,86.81318681318682
2008,JFM,-10.25,120.75,86.81318681318682
2008,JFM,-10.25,121.0,91.20879120879121
2008,JFM,-10.25,121.25,92.3076923076923
2008,JFM,-10.25,121.5,90.10989010989012
2008,JFM,-10.25,121.75,90.10989010989012
2008,JFM,-10.25,122.0,94.5054945054945
2008,JFM,-10.25,122.25,95.6043956043956
2008,JFM,-10.25,122.5,96.7032967032967
2008,JFM,-10.25,122.75,98.9010989010989
2008,JFM,-10.25,123.0,97.8021978021978
2008,JFM,-10.25,123.25,98.9010989010989
2008,JFM,-10.25,123.5,93.4065934065934
2008,JFM,-10.25,123.75,92.3076923076923
2008,JFM,-10.25,124.0,94.5054945054945
2008,JFM,-10.25,124.25,82.41758241758241
2008,JFM,-10.25,124.5,79.12087912087912
2008,JFM,-10.25,124.75,76.92307692307693
2008,JFM,-10.25,125.0,79.12087912087912
2008,JFM,-10.25,125.25,86.81318681318682
2008,JFM,-10.25,125.5,85.71428571428571
2008,JFM,-10.0,118.0,87.91208791208791
2008,JFM,-10.0,118.25,85.71428571428571
2008,JFM,-10.0,118.5,86.81318681318682
2008,JFM,-10.0,118.75,90.10989010989012
2008,JFM,-10.0,119.0,89.01098901098901
2008,JFM,-10.0,119.25,91.20879120879121
2008,JFM,-10.0,119.5,90.10989010989012
2008,JFM,-10.0,119.75,93.4065934065934
2008,JFM,-10.0,120.0,92.3076923076923
2008,JFM,-10.0,120.25,89.01098901098901
2008,JFM,-10.0,120.5,79.12087912087912
2008,JFM,-10.0,120.75,82.41758241758241
2008,JFM,-10.0,121.0,87.91208791208791
2008,JFM,-10.0,121.25,90.10989010989012
2008,JFM,-10.0,121.5,91.20879120879121
2008,JFM,-10.0,121.75,92.3076923076923
2008,JFM,-10.0,122.0,95.6043956043956
2008,JFM,-10.0,122.25,96.7032967032967
2008,JFM,-10.0,122.5,96.7032967032967
2008,JFM,-10.0,122.75,97.8021978021978
2008,JFM,-10.0,123.0,97.8021978021978
2008,JFM,-10.0,123.25,97.8021978021978
2008,JFM,-10.0,123.5,94.5054945054945
2008,JFM,-10.0,123.75,92.3076923076923
2008,JFM,-10.0,124.0,86.81318681318682
2008,JFM,-10.0,124.25,73.62637362637363
2008,JFM,-10.0,124.5,67.03296703296702
2008,JFM,-10.0,124.75,70.32967032967034
2008,JFM,-10.0,125.0,74.72527472527473
2008,JFM,-10.0,125.25,76.92307692307693
2008,JFM,-10.0,125.5,82.41758241758241
2008,JFM,-9.75,118.0,90.10989010989012
2008,JFM,-9.75,118.25,87.91208791208791
2008,JFM,-9.75,118.5,91.20879120879121
2008,JFM,-9.75,118.75,93.4065934065934
2008,JFM,-9.75,119.0,89.01098901098901
2008,JFM,-9.75,119.25,94.5054945054945
2008,JFM,-9.75,119.5,94.5054945054945
2008,JFM,-9.75,119.75,95.6043956043956
2008,JFM,-9.75,120.0,91.20879120879121
2008,JFM,-9.75,120.25,79.12087912087912
2008,JFM,-9.75,120.5,83.51648351648352
2008,JFM,-9.75,120.75,87.91208791208791
2008,JFM,-9.75,121.0,89.01098901098901
2008,JFM,-9.75,121.25,91.20879120879121
2008,JFM,-9.75,121.5,96.7032967032967
2008,JFM,-9.75,121.75,94.5054945054945
2008,JFM,-9.75,122.0,96.7032967032967
2008,JFM,-9.75,122.25,96.7032967032967
2008,JFM,-9.75,122.5,97.8021978021978
2008,JFM,-9.75,122.75,94.5054945054945
2008,JFM,-9.75,123.0,97.8021978021978
2008,JFM,-9.75,123.25,97.8021978021978
2008,JFM,-9.75,123.5,95.6043956043956
2008,JFM,-9.75,123.75,92.3076923076923
2008,JFM,-9.75,124.0,82.41758241758241
2008,JFM,-9.75,124.25,78.02197802197803
2008,JFM,-9.75,124.5,63.73626373626373
2008,JFM,-9.75,124.75,64.83516483516483
2008,JFM,-9.75,125.0,68.13186813186813
2008,JFM,-9.75,125.25,82.41758241758241
2008,JFM,-9.75,125.5,75.82417582417582
2008,JFM,-9.5,118.0,95.6043956043956
2008,JFM,-9.5,118.25,93.4065934065934
2008,JFM,-9.5,118.5,90.10989010989012
2008,JFM,-9.5,118.75,93.4065934065934
2008,JFM,-9.5,119.0,95.6043956043956
2008,JFM,-9.5,119.25,96.7032967032967
2008,JFM,-9.5,119.5,97.8021978021978
2008,JFM,-9.5,119.75,96.7032967032967
2008,JFM,-9.5,120.0,90.10989010989012
2008,JFM,-9.5,120.25,90.10989010989012
2008,JFM,-9.5,120.5,90.10989010989012
2008,JFM,-9.5,120.75,92.3076923076923
2008,JFM,-9.5,121.0,94.5054945054945
2008,JFM,-9.5,121.25,93.4065934065934
2008,JFM,-9.5,121.5,96.7032967032967
2008,JFM,-9.5,121.75,97.8021978021978
2008,JFM,-9.5,122.0,97.8021978021978
2008,JFM,-9.5,122.25,95.6043956043956
2008,JFM,-9.5,122.5,95.6043956043956
2008,JFM,-9.5,122.75,96.7032967032967
2008,JFM,-9.5,123.0,95.6043956043956
2008,JFM,-9.5,123.25,100.0
2008,JFM,-9.5,123.5,97.8021978021978
